purchase_date,GELİR,
08/11/2023,4.306152789,
08/11/2023,14.5480013,
08/11/2023,3.891357324,
08/11/2023,5.587572565,
08/11/2023,8.385362696,
08/11/2023,18.63873173,
08/11/2023,2.661680693,
08/11/2023,19.16967442,
08/11/2023,2.772850496,
08/11/2023,3.152345674,
08/11/2023,4.040423502,
08/11/2023,4.287894636,
08/11/2023,3.930068391,
08/11/2023,8.305175095,
08/11/2023,18.6398282,
08/11/2023,3.242871926,
08/11/2023,7.600666566,
08/11/2023,17.20010719,
08/11/2023,3.701745162,
08/11/2023,3.266155663,
08/11/2023,2.895360042,
08/11/2023,9.659485635,
08/11/2023,2.754205311,
08/11/2023,3.182099576,
08/11/2023,4.172983504,
08/11/2023,3.434828273,
08/11/2023,2.893226707,
08/11/2023,12.73002348,
08/11/2023,3.192446756,
08/11/2023,13.53754115,
08/11/2023,8.479753674,
08/11/2023,3.270133253,
08/11/2023,3.029930982,
08/11/2023,11.30753225,
08/11/2023,13.99774906,
08/11/2023,2.653686068,
08/11/2023,2.682698648,
08/11/2023,3.158734456,
08/11/2023,3.386177823,
08/11/2023,3.365769633,
08/11/2023,2.717204248,
08/11/2023,3.479725605,
08/11/2023,6.12110563,
08/11/2023,2.653898025,
08/11/2023,3.085451764,
08/11/2023,7.742382573,
08/11/2023,3.115968044,
08/11/2023,4.419037713,
08/11/2023,8.590996233,
08/11/2023,11.30613932,
08/11/2023,8.702523025,
08/11/2023,8.715221117,
08/11/2023,5.761288925,
08/11/2023,38.2856999,
08/11/2023,3.362158571,
08/11/2023,3.158007211,
08/11/2023,16.42199833,
08/11/2023,2.980733503,
08/11/2023,25.79674993,
08/11/2023,5.033329957,
08/11/2023,8.512780558,
08/11/2023,3.973562916,
08/11/2023,3.166093304,
08/11/2023,8.375398491,
08/11/2023,17.47247115,
08/11/2023,8.122807063,
08/11/2023,5.061768817,
08/11/2023,10.4835383,
08/11/2023,16.46473916,
08/11/2023,23.43041439,
08/11/2023,5.016370439,
08/11/2023,6.650112444,
08/11/2023,3.886753053,
08/11/2023,5.686939095,
08/11/2023,42.15401306,
08/11/2023,3.137318518,
08/11/2023,7.074320235,
08/11/2023,2.99227794,
08/11/2023,3.220283969,
08/11/2023,6.440777845,
08/11/2023,7.602419858,
08/11/2023,17.73319051,
08/11/2023,12.35702473,
08/11/2023,3.846988775,
08/11/2023,20.26491386,
08/11/2023,3.166555589,
08/11/2023,14.02819093,
08/11/2023,16.89332396,
08/11/2023,3.049267735,
08/11/2023,36.48560161,
08/11/2023,8.741372002,
08/11/2023,9.389881813,
08/11/2023,3.267503971,
08/11/2023,7.878112444,
08/11/2023,5.806083705,
08/11/2023,3.373909374,
08/11/2023,5.914500582,
08/11/2023,8.459140305,
08/11/2023,5.481956571,
08/11/2023,14.58559789,
08/11/2023,9.096241092,
08/11/2023,3.162605058,
08/11/2023,14.13114687,
08/11/2023,24.08515869,
08/11/2023,13.96807123,
08/11/2023,59.36294707,
08/11/2023,4.999082889,
08/11/2023,8.163195972,
08/11/2023,264.4386873,
08/11/2023,36.53523813,
08/11/2023,20.94467054,
08/11/2023,4.340800241,
08/11/2023,5.235262482,
08/11/2023,3.351407416,
08/11/2023,3.435640224,
08/11/2023,23.51245977,
08/11/2023,3.58859077,
08/11/2023,22.55432683,
08/11/2023,3.146218313,
08/11/2023,8.471655989,
08/11/2023,2.800740953,
08/11/2023,3.41825721,
08/11/2023,5.501708511,
08/11/2023,7.251369907,
08/11/2023,10.2537062,
08/11/2023,13.18661004,
08/11/2023,3.272777112,
08/11/2023,3.491323174,
08/11/2023,2.89534536,
08/11/2023,9.227204719,
08/11/2023,2.681850606,
08/11/2023,3.193908364,
08/11/2023,8.952151757,
08/11/2023,2.9586793,
08/11/2023,5.189327731,
08/11/2023,2.906656597,
08/11/2023,9.636359281,
08/11/2023,11.45726205,
08/11/2023,3.401672385,
08/11/2023,14.90391749,
08/11/2023,14.44091481,
08/11/2023,2.914423421,
08/11/2023,3.199822778,
08/11/2023,2.833249081,
08/11/2023,4.895575482,
08/11/2023,9.062137201,
08/11/2023,18.57220515,
08/11/2023,9.916249249,
08/11/2023,9.430357905,
08/11/2023,12.5653199,
08/11/2023,4.723337427,
08/11/2023,5.943045158,
07/11/2023,2.687269219,
07/11/2023,2.868555771,
07/11/2023,7.509420859,
07/11/2023,14.52733725,
07/11/2023,4.880492177,
07/11/2023,7.811262433,
07/11/2023,5.588068109,
07/11/2023,17.30497579,
07/11/2023,3.117091014,
07/11/2023,4.860345379,
07/11/2023,5.959929047,
07/11/2023,4.885486422,
07/11/2023,6.037291408,
07/11/2023,8.108291834,
07/11/2023,8.501801609,
07/11/2023,6.894209442,
07/11/2023,2.988553809,
07/11/2023,3.084690732,
07/11/2023,6.54255721,
07/11/2023,2.651978671,
07/11/2023,4.036971535,
07/11/2023,6.006815251,
07/11/2023,4.404014558,
07/11/2023,8.285480574,
07/11/2023,5.078100295,
07/11/2023,5.47932596,
07/11/2023,5.005727692,
07/11/2023,12.93874785,
07/11/2023,2.970374839,
07/11/2023,15.16998677,
07/11/2023,3.787156109,
07/11/2023,14.33336694,
07/11/2023,3.881177682,
07/11/2023,15.11964288,
07/11/2023,5.094234481,
07/11/2023,3.25575744,
07/11/2023,5.875803018,
07/11/2023,6.120006703,
07/11/2023,3.088503143,
07/11/2023,4.775527293,
07/11/2023,6.593365709,
07/11/2023,5.037735872,
07/11/2023,9.532972491,
07/11/2023,7.374104853,
07/11/2023,3.149496203,
07/11/2023,8.576719384,
07/11/2023,3.076104023,
07/11/2023,6.690192489,
07/11/2023,18.80772607,
07/11/2023,7.024945559,
07/11/2023,2.904849225,
07/11/2023,9.771374604,
07/11/2023,3.160573609,
07/11/2023,5.416685806,
07/11/2023,5.555058748,
07/11/2023,20.25116161,
07/11/2023,2.690535793,
07/11/2023,2.858309094,
07/11/2023,6.427581661,
07/11/2023,21.86759854,
07/11/2023,9.2273293,
07/11/2023,11.61882944,
07/11/2023,3.642297284,
07/11/2023,3.375588341,
07/11/2023,32.75566833,
07/11/2023,3.021630704,
07/11/2023,2.913071767,
07/11/2023,4.050362994,
07/11/2023,8.590739963,
07/11/2023,2.777721498,
07/11/2023,6.185655797,
07/11/2023,8.45899772,
07/11/2023,4.156224786,
07/11/2023,17.52428605,
07/11/2023,9.634847384,
07/11/2023,23.04495619,
07/11/2023,3.286231989,
07/11/2023,3.350209234,
07/11/2023,5.659134126,
07/11/2023,6.100527686,
07/11/2023,18.32909808,
07/11/2023,7.199310557,
07/11/2023,7.79362336,
07/11/2023,2.782120641,
07/11/2023,16.60123113,
07/11/2023,3.059769471,
07/11/2023,4.207441145,
07/11/2023,3.648074229,
07/11/2023,6.865196013,
07/11/2023,4.204374308,
07/11/2023,3.67478703,
07/11/2023,82.13998221,
07/11/2023,8.907091359,
07/11/2023,36.29793397,
07/11/2023,18.42294069,
07/11/2023,11.53177386,
07/11/2023,8.028578592,
07/11/2023,3.337807121,
07/11/2023,2.941759277,
07/11/2023,7.913747874,
07/11/2023,15.7135754,
07/11/2023,4.138068099,
07/11/2023,2.658324426,
07/11/2023,5.763758952,
07/11/2023,5.443468601,
07/11/2023,39.35151307,
07/11/2023,15.31802622,
07/11/2023,4.86740591,
07/11/2023,21.82118477,
07/11/2023,2.928212735,
07/11/2023,7.95173802,
07/11/2023,2.70482989,
07/11/2023,3.115780977,
07/11/2023,10.17255861,
07/11/2023,3.443654354,
07/11/2023,2.89542993,
07/11/2023,2.759590108,
07/11/2023,21.29734493,
07/11/2023,2.647876293,
07/11/2023,38.33419461,
07/11/2023,3.384249851,
07/11/2023,2.791853775,
07/11/2023,4.017908716,
07/11/2023,4.989286053,
07/11/2023,8.018829642,
07/11/2023,11.37576505,
07/11/2023,21.11182106,
07/11/2023,2.613057232,
07/11/2023,3.154586083,
07/11/2023,3.962630403,
07/11/2023,5.795125502,
07/11/2023,5.410069557,
07/11/2023,3.680029333,
07/11/2023,3.598408809,
07/11/2023,5.267972565,
07/11/2023,72.8854467,
07/11/2023,4.29151185,
07/11/2023,35.71898721,
07/11/2023,8.744889539,
07/11/2023,7.650535931,
07/11/2023,53.4065882,
07/11/2023,5.656865533,
07/11/2023,3.126276014,
07/11/2023,9.160742792,
07/11/2023,2.723021617,
07/11/2023,2.848811277,
07/11/2023,2.739789344,
07/11/2023,3.368935794,
07/11/2023,5.18735932,
07/11/2023,6.050478235,
07/11/2023,7.025244103,
07/11/2023,3.919746974,
07/11/2023,3.175256355,
07/11/2023,27.35917781,
07/11/2023,3.514324678,
07/11/2023,2.905079796,
07/11/2023,3.328076244,
07/11/2023,4.48152228,
07/11/2023,4.837132821,
07/11/2023,4.151730567,
07/11/2023,7.309125158,
07/11/2023,3.230748982,
07/11/2023,7.33959837,
07/11/2023,5.735755744,
07/11/2023,11.13375298,
07/11/2023,12.8351958,
07/11/2023,4.115931536,
07/11/2023,3.979065478,
07/11/2023,3.382280387,
07/11/2023,3.004299956,
07/11/2023,2.834068014,
07/11/2023,3.559437102,
07/11/2023,15.28083023,
07/11/2023,55.84269564,
07/11/2023,3.864498632,
07/11/2023,2.76297523,
07/11/2023,2.637411077,
07/11/2023,8.68940765,
07/11/2023,7.510388139,
07/11/2023,38.24128053,
07/11/2023,3.977148216,
07/11/2023,4.717457174,
07/11/2023,4.932573786,
07/11/2023,22.90618715,
07/11/2023,8.25398924,
07/11/2023,10.07719986,
07/11/2023,4.064007097,
07/11/2023,5.323294096,
07/11/2023,3.21306146,
07/11/2023,2.687643055,
07/11/2023,8.140816637,
07/11/2023,17.94475078,
07/11/2023,3.14019493,
07/11/2023,4.84123365,
07/11/2023,3.839005493,
07/11/2023,5.009642364,
07/11/2023,4.124373146,
07/11/2023,5.962655556,
07/11/2023,4.872254795,
07/11/2023,2.787667291,
07/11/2023,3.125934675,
07/11/2023,3.918445791,
07/11/2023,3.222641038,
07/11/2023,37.05006189,
07/11/2023,39.77934637,
07/11/2023,7.613042747,
07/11/2023,21.71438515,
07/11/2023,11.28690394,
07/11/2023,3.286622608,
07/11/2023,3.784800435,
07/11/2023,17.10779897,
07/11/2023,4.890511037,
07/11/2023,2.983248492,
07/11/2023,26.02234939,
07/11/2023,12.45567779,
07/11/2023,6.810236496,
07/11/2023,38.47983927,
07/11/2023,3.161278679,
07/11/2023,4.299881328,
07/11/2023,5.81949812,
07/11/2023,24.35735055,
07/11/2023,10.25945966,
07/11/2023,15.78423954,
07/11/2023,5.083651562,
07/11/2023,14.08952304,
07/11/2023,2.922612001,
07/11/2023,14.41621731,
07/11/2023,2.899105034,
07/11/2023,3.588632357,
07/11/2023,2.996499557,
07/11/2023,8.455529582,
07/11/2023,13.65077165,
07/11/2023,17.16028583,
07/11/2023,26.1507167,
07/11/2023,6.206794221,
07/11/2023,8.991012174,
07/11/2023,7.590795592,
07/11/2023,5.587353361,
07/11/2023,16.06708058,
07/11/2023,5.387234147,
07/11/2023,8.822275003,
07/11/2023,13.06518242,
07/11/2023,3.166738021,
07/11/2023,3.428753834,
07/11/2023,278.7855991,
07/11/2023,15.09666801,
07/11/2023,7.409512321,
07/11/2023,259.0715679,
07/11/2023,2.920635936,
07/11/2023,3.297958298,
07/11/2023,6.178664311,
07/11/2023,2.638001848,
07/11/2023,3.231231625,
07/11/2023,10.28223665,
07/11/2023,7.624021157,
07/11/2023,9.269680355,
07/11/2023,4.395418085,
07/11/2023,24.15668916,
07/11/2023,3.350528684,
07/11/2023,3.140514331,
07/11/2023,29.40025066,
07/11/2023,7.622990623,
07/11/2023,5.123676855,
07/11/2023,3.28552316,
07/11/2023,12.28065709,
07/11/2023,10.49258361,
07/11/2023,9.849557679,
07/11/2023,9.278176146,
07/11/2023,8.303124378,
06/11/2023,10.54847116,
06/11/2023,6.033544147,
06/11/2023,3.445231769,
06/11/2023,11.25508563,
06/11/2023,5.383834584,
06/11/2023,18.06915404,
06/11/2023,7.60337693,
06/11/2023,3.163286535,
06/11/2023,7.77893985,
06/11/2023,5.304552449,
06/11/2023,5.034585624,
06/11/2023,8.830509876,
06/11/2023,3.209349832,
06/11/2023,15.62649744,
06/11/2023,4.947949309,
06/11/2023,2.777598197,
06/11/2023,4.863814085,
06/11/2023,12.82731576,
06/11/2023,2.993720099,
06/11/2023,3.352869489,
06/11/2023,3.437378114,
06/11/2023,22.17320954,
06/11/2023,8.692843952,
06/11/2023,3.265416118,
06/11/2023,12.09906361,
06/11/2023,7.253789338,
06/11/2023,3.626057359,
06/11/2023,21.6665343,
06/11/2023,6.978885511,
06/11/2023,15.83061594,
06/11/2023,2.713611035,
06/11/2023,6.14713133,
06/11/2023,3.60891652,
06/11/2023,5.478790294,
06/11/2023,6.171536536,
06/11/2023,4.186735495,
06/11/2023,2.902746859,
06/11/2023,55.06763031,
06/11/2023,5.930567074,
06/11/2023,9.853142489,
06/11/2023,8.712213966,
06/11/2023,10.72497881,
06/11/2023,4.009071264,
06/11/2023,34.22552977,
06/11/2023,5.146589039,
06/11/2023,10.56662953,
06/11/2023,6.366042292,
06/11/2023,4.795992346,
06/11/2023,10.17984138,
06/11/2023,15.0434045,
06/11/2023,7.943059666,
06/11/2023,3.980554925,
06/11/2023,7.653050972,
06/11/2023,2.704191262,
06/11/2023,2.796103721,
06/11/2023,24.39993002,
06/11/2023,8.496607458,
06/11/2023,3.591798394,
06/11/2023,8.94145662,
06/11/2023,5.51057385,
06/11/2023,5.31595462,
06/11/2023,20.77343506,
06/11/2023,12.27679382,
06/11/2023,2.668626933,
06/11/2023,20.53162734,
06/11/2023,3.368043467,
06/11/2023,2.977178802,
06/11/2023,12.26133669,
06/11/2023,30.62941111,
06/11/2023,3.795850884,
06/11/2023,3.402191303,
06/11/2023,2.871849551,
06/11/2023,6.189375965,
06/11/2023,4.100681145,
06/11/2023,4.923350684,
06/11/2023,6.215049465,
06/11/2023,3.933497433,
06/11/2023,8.196575613,
06/11/2023,2.907724419,
06/11/2023,21.4072472,
06/11/2023,3.802417404,
06/11/2023,13.61654971,
06/11/2023,20.28924237,
06/11/2023,3.779333379,
06/11/2023,2.940943917,
06/11/2023,5.85738194,
06/11/2023,15.34916916,
06/11/2023,6.821710952,
06/11/2023,2.93265265,
06/11/2023,5.034748318,
06/11/2023,3.379666688,
06/11/2023,9.176375908,
06/11/2023,3.683582046,
06/11/2023,4.484748137,
06/11/2023,5.161499485,
06/11/2023,11.86925731,
06/11/2023,3.839926743,
06/11/2023,3.012182606,
06/11/2023,8.068056042,
06/11/2023,17.28726362,
06/11/2023,3.941525862,
06/11/2023,2.940731247,
06/11/2023,22.64945943,
06/11/2023,2.858901434,
06/11/2023,2.968374495,
06/11/2023,2.730632545,
06/11/2023,8.121993544,
06/11/2023,3.077357043,
06/11/2023,6.011260215,
06/11/2023,26.05102188,
06/11/2023,3.298532211,
06/11/2023,21.30497046,
06/11/2023,5.088316413,
06/11/2023,9.02829584,
06/11/2023,3.639367992,
06/11/2023,3.253501549,
06/11/2023,44.52889916,
06/11/2023,7.05545839,
06/11/2023,6.050645399,
06/11/2023,2.726664394,
06/11/2023,2.771830772,
06/11/2023,12.48839869,
06/11/2023,3.679845767,
06/11/2023,3.413917413,
06/11/2023,2.480923238,
06/11/2023,9.589205366,
06/11/2023,7.716129008,
06/11/2023,8.783621659,
06/11/2023,5.463217673,
06/11/2023,10.28838807,
06/11/2023,11.80076251,
06/11/2023,22.35133555,
06/11/2023,9.428920177,
06/11/2023,2.872971939,
06/11/2023,3.219507245,
06/11/2023,7.964499225,
06/11/2023,3.404183963,
06/11/2023,9.277338939,
06/11/2023,3.515183754,
06/11/2023,12.20941835,
06/11/2023,3.239193869,
06/11/2023,5.862337996,
06/11/2023,12.55253862,
06/11/2023,9.641361296,
06/11/2023,5.130291182,
06/11/2023,3.097071595,
06/11/2023,11.75285706,
06/11/2023,4.017539477,
06/11/2023,4.297705907,
06/11/2023,3.476199058,
06/11/2023,2.940798513,
06/11/2023,10.64594851,
06/11/2023,3.010780591,
06/11/2023,3.206032754,
06/11/2023,8.910506265,
06/11/2023,14.9675319,
06/11/2023,5.960345067,
06/11/2023,3.369650649,
06/11/2023,16.54270094,
06/11/2023,3.409503974,
06/11/2023,4.465753033,
06/11/2023,14.60719981,
06/11/2023,8.778149647,
06/11/2023,6.587049968,
06/11/2023,18.12373111,
06/11/2023,4.902261333,
06/11/2023,9.083928255,
06/11/2023,8.253738755,
06/11/2023,310.5790582,
06/11/2023,3.060776881,
06/11/2023,4.219724257,
06/11/2023,3.369081033,
06/11/2023,5.418260724,
06/11/2023,15.99213509,
06/11/2023,3.329651422,
06/11/2023,4.0478013,
06/11/2023,3.305356893,
06/11/2023,10.69763005,
06/11/2023,8.576528641,
06/11/2023,3.360692176,
06/11/2023,5.220659004,
06/11/2023,3.737349137,
06/11/2023,13.97562406,
06/11/2023,9.296190836,
06/11/2023,2.700576214,
06/11/2023,2.950470827,
06/11/2023,4.02866466,
06/11/2023,5.367086901,
06/11/2023,103.2454067,
06/11/2023,3.875635498,
06/11/2023,8.777700389,
06/11/2023,17.33236997,
06/11/2023,7.466955506,
06/11/2023,5.356332579,
06/11/2023,39.00045094,
06/11/2023,3.158812944,
06/11/2023,2.844307045,
06/11/2023,2.866999912,
06/11/2023,11.20094609,
06/11/2023,2.696329268,
06/11/2023,5.101540483,
06/11/2023,4.119014261,
06/11/2023,13.04488236,
06/11/2023,3.565074733,
06/11/2023,5.524101088,
06/11/2023,23.9771439,
06/11/2023,7.733574497,
06/11/2023,3.267708677,
06/11/2023,3.13056419,
06/11/2023,2.958586327,
06/11/2023,2.886395781,
06/11/2023,2.640388968,
06/11/2023,9.259145897,
06/11/2023,10.3478865,
06/11/2023,3.520509436,
06/11/2023,2.741558878,
06/11/2023,9.660865743,
06/11/2023,7.455253198,
06/11/2023,15.58349989,
06/11/2023,7.119982549,
06/11/2023,9.243416665,
06/11/2023,8.249383183,
06/11/2023,2.894199892,
06/11/2023,15.97862984,
06/11/2023,9.581376871,
06/11/2023,8.512131046,
06/11/2023,29.00631184,
06/11/2023,2.684061696,
06/11/2023,43.44451676,
06/11/2023,9.274591251,
06/11/2023,3.064551133,
06/11/2023,10.37806518,
06/11/2023,18.25416519,
06/11/2023,14.97967881,
06/11/2023,3.776071169,
06/11/2023,3.106865482,
06/11/2023,9.321013525,
06/11/2023,9.63633656,
06/11/2023,11.26288265,
06/11/2023,36.3158919,
06/11/2023,40.76884647,
06/11/2023,83.41655106,
06/11/2023,3.899544017,
06/11/2023,4.63940503,
06/11/2023,10.4130476,
06/11/2023,8.580680019,
06/11/2023,3.062786376,
06/11/2023,9.734026841,
06/11/2023,3.185725789,
06/11/2023,5.239336343,
06/11/2023,8.422595164,
06/11/2023,3.036945929,
06/11/2023,21.05440026,
06/11/2023,3.372045224,
06/11/2023,4.132318459,
06/11/2023,2.787857661,
06/11/2023,4.400462676,
06/11/2023,16.45044132,
06/11/2023,16.74873549,
06/11/2023,8.701088637,
06/11/2023,3.42248199,
06/11/2023,22.61966051,
06/11/2023,8.737893423,
06/11/2023,2.877822245,
06/11/2023,4.915452821,
06/11/2023,13.91278745,
06/11/2023,13.43374532,
06/11/2023,3.910803272,
06/11/2023,5.136821685,
06/11/2023,7.633500731,
06/11/2023,16.78454216,
06/11/2023,8.206582924,
06/11/2023,5.354536548,
06/11/2023,10.19164773,
06/11/2023,27.29600017,
06/11/2023,3.293001309,
06/11/2023,5.783925335,
06/11/2023,2.795111409,
06/11/2023,4.036150226,
06/11/2023,8.139664516,
06/11/2023,26.52558503,
06/11/2023,6.366223454,
06/11/2023,44.03028618,
06/11/2023,3.450777324,
06/11/2023,9.717928709,
06/11/2023,3.322997261,
06/11/2023,5.67095097,
06/11/2023,5.807733995,
06/11/2023,9.034432971,
06/11/2023,10.12333408,
06/11/2023,9.544780485,
05/11/2023,5.860440882,
05/11/2023,4.855447649,
05/11/2023,3.344866286,
05/11/2023,5.849169882,
05/11/2023,14.53857308,
05/11/2023,8.864326444,
05/11/2023,2.81285421,
05/11/2023,3.314085366,
05/11/2023,5.129374032,
05/11/2023,3.985348614,
05/11/2023,23.10692925,
05/11/2023,16.29995736,
05/11/2023,6.667557972,
05/11/2023,8.705486304,
05/11/2023,6.970114232,
05/11/2023,5.523287532,
05/11/2023,14.79681649,
05/11/2023,4.055944445,
05/11/2023,5.921886364,
05/11/2023,9.780912476,
05/11/2023,5.652781276,
05/11/2023,3.008158083,
05/11/2023,5.282674403,
05/11/2023,22.74749705,
05/11/2023,5.742591923,
05/11/2023,3.233418942,
05/11/2023,3.055392032,
05/11/2023,5.70432503,
05/11/2023,5.396938876,
05/11/2023,3.536409702,
05/11/2023,3.332453395,
05/11/2023,3.042684138,
05/11/2023,5.736993315,
05/11/2023,3.278841484,
05/11/2023,8.804753195,
05/11/2023,3.315717112,
05/11/2023,7.555797261,
05/11/2023,3.514101975,
05/11/2023,42.34624566,
05/11/2023,5.281143035,
05/11/2023,8.318458975,
05/11/2023,16.02012687,
05/11/2023,2.561032932,
05/11/2023,3.864267301,
05/11/2023,10.1530996,
05/11/2023,3.570713529,
05/11/2023,3.227834781,
05/11/2023,3.806363743,
05/11/2023,12.79201088,
05/11/2023,12.3767912,
05/11/2023,4.192001445,
05/11/2023,21.69872788,
05/11/2023,4.109959,
05/11/2023,16.26808594,
05/11/2023,2.672194589,
05/11/2023,14.24773692,
05/11/2023,9.156119911,
05/11/2023,8.358763321,
05/11/2023,15.98729436,
05/11/2023,4.818672451,
05/11/2023,5.151980214,
05/11/2023,4.835874753,
05/11/2023,3.49258032,
05/11/2023,5.915410429,
05/11/2023,4.762328677,
05/11/2023,4.428333875,
05/11/2023,6.050517246,
05/11/2023,13.02422829,
05/11/2023,9.22345059,
05/11/2023,9.333524626,
05/11/2023,9.145280596,
05/11/2023,23.97428103,
05/11/2023,12.05891538,
05/11/2023,4.742236334,
05/11/2023,3.080507775,
05/11/2023,11.1706215,
05/11/2023,3.390491701,
05/11/2023,10.3512672,
05/11/2023,2.845557229,
05/11/2023,12.63292492,
05/11/2023,5.48750158,
05/11/2023,4.018373475,
05/11/2023,9.226697715,
05/11/2023,3.383867327,
05/11/2023,5.92914206,
05/11/2023,3.563635091,
05/11/2023,7.524496354,
05/11/2023,3.251157498,
05/11/2023,9.603158119,
05/11/2023,21.9239994,
05/11/2023,4.539799793,
05/11/2023,2.92681376,
05/11/2023,3.705960584,
05/11/2023,12.09864033,
05/11/2023,24.29850734,
05/11/2023,13.31643374,
